1,2019-12-13 21:22:27  ,dd553355-1691-11df-97a5-7038c432aabf
2,2019-12-13 21:22:28  ,dd5541e2-1691-11df-97a5-7038c432aabf
3,2019-12-13 21:22:36  ,dd55401d-1691-11df-97a5-7038c432aabf
4,2019-12-13 21:22:52  ,dd553e53-1691-11df-97a5-7038c432aabf
5,2019-12-13 21:23:04  ,dd5536fd-1691-11df-97a5-7038c432aabf
6,2019-12-13 21:23:10  ,dd5543ac-1691-11df-97a5-7038c432aabf
7,2019-12-13 21:23:11  ,dd5536fd-1691-11df-97a5-7038c432aabf
8,2019-12-13 21:23:18  ,dd552fc1-1691-11df-97a5-7038c432aabf
9,2019-12-13 21:23:18  ,dd5536fd-1691-11df-97a5-7038c432aabf
10,2019-12-13 21:23:28  ,dd5536fd-1691-11df-97a5-7038c432aabf
11,2019-12-13 21:23:59  ,dd55571f-1691-11df-97a5-7038c432aabf
12,2019-12-13 21:24:09  ,dd552fc1-1691-11df-97a5-7038c432aabf
13,2019-12-13 21:24:37  ,dd556087-1691-11df-97a5-7038c432aabf
14,2019-12-13 21:24:50  ,dd5536fd-1691-11df-97a5-7038c432aabf
15,2019-12-13 21:24:55  ,dd553355-1691-11df-97a5-7038c432aabf
16,2019-12-13 21:24:57  ,dd553aaf-1691-11df-97a5-7038c432aabf
17,2019-12-13 21:25:03  ,dd553355-1691-11df-97a5-7038c432aabf
18,2019-12-13 21:25:11  ,dd553355-1691-11df-97a5-7038c432aabf
19,2019-12-13 21:25:18  ,dd552fc1-1691-11df-97a5-7038c432aabf
20,2019-12-13 21:25:22  ,dd552fc1-1691-11df-97a5-7038c432aabf
21,2019-12-13 21:25:26  ,dd552fc1-1691-11df-97a5-7038c432aabf
22,2019-12-13 21:25:27  ,dd5561a5-1691-11df-97a5-7038c432aabf
23,2019-12-13 21:25:27  ,dd552fc1-1691-11df-97a5-7038c432aabf
24,2019-12-13 21:25:30  ,dd552fc1-1691-11df-97a5-7038c432aabf
25,2019-12-13 21:25:34  ,dd552fc1-1691-11df-97a5-7038c432aabf
26,2019-12-13 21:25:35  ,dd552fc1-1691-11df-97a5-7038c432aabf
27,2019-12-13 21:25:37  ,dd552fc1-1691-11df-97a5-7038c432aabf
28,2019-12-13 21:25:42  ,dd5564f0-1691-11df-97a5-7038c432aabf
29,2019-12-13 21:25:54  ,dd555e4a-1691-11df-97a5-7038c432aabf
30,2019-12-13 21:26:13  ,dd5538dc-1691-11df-97a5-7038c432aabf
31,2019-12-13 21:26:45  ,dd553c85-1691-11df-97a5-7038c432aabf
32,2019-12-13 21:26:52  ,dd553c85-1691-11df-97a5-7038c432aabf
33,2019-12-13 21:26:52  ,dd55711e-1691-11df-97a5-7038c432aabf
34,2019-12-13 21:26:58  ,dd557357-1691-11df-97a5-7038c432aabf
35,2019-12-13 21:26:59  ,dd553c85-1691-11df-97a5-7038c432aabf
36,2019-12-13 21:27:06  ,dd553c85-1691-11df-97a5-7038c432aabf
37,2019-12-13 21:27:06  ,dd553c85-1691-11df-97a5-7038c432aabf
38,2019-12-13 21:27:14  ,dd553c85-1691-11df-97a5-7038c432aabf
39,2019-12-13 21:27:23  ,dd553e53-1691-11df-97a5-7038c432aabf
40,2019-12-13 21:27:24  ,dd553355-1691-11df-97a5-7038c432aabf
41,2019-12-13 21:27:24  ,dd55401d-1691-11df-97a5-7038c432aabf
42,2019-12-13 21:27:30  ,dd5543ac-1691-11df-97a5-7038c432aabf
43,2019-12-13 21:28:05  ,dd553c85-1691-11df-97a5-7038c432aabf
44,2019-12-13 21:28:13  ,dd552fc1-1691-11df-97a5-7038c432aabf
45,2019-12-13 21:28:16  ,dd552fc1-1691-11df-97a5-7038c432aabf
46,2019-12-13 21:28:20  ,dd552fc1-1691-11df-97a5-7038c432aabf
47,2019-12-13 21:28:26  ,dd552fc1-1691-11df-97a5-7038c432aabf
48,2019-12-13 21:28:28  ,dd553aaf-1691-11df-97a5-7038c432aabf
49,2019-12-13 21:28:29  ,dd552fc1-1691-11df-97a5-7038c432aabf
50,2019-12-13 21:28:32  ,dd552fc1-1691-11df-97a5-7038c432aabf
51,2019-12-13 21:28:40  ,dd55352f-1691-11df-97a5-7038c432aabf
52,2019-12-13 21:28:42  ,dd5558ed-1691-11df-97a5-7038c432aabf
53,2019-12-13 21:28:42  ,dd55352f-1691-11df-97a5-7038c432aabf
54,2019-12-13 21:28:43  ,dd55352f-1691-11df-97a5-7038c432aabf
55,2019-12-13 21:28:49  ,dd55352f-1691-11df-97a5-7038c432aabf
56,2019-12-13 21:28:50  ,dd55352f-1691-11df-97a5-7038c432aabf
57,2019-12-13 21:28:52  ,dd55571f-1691-11df-97a5-7038c432aabf
58,2019-12-13 21:28:53  ,dd55352f-1691-11df-97a5-7038c432aabf
59,2019-12-13 21:28:54  ,dd55352f-1691-11df-97a5-7038c432aabf
60,2019-12-13 21:28:59  ,dd55352f-1691-11df-97a5-7038c432aabf
61,2019-12-13 21:29:00  ,dd553e53-1691-11df-97a5-7038c432aabf
62,2019-12-13 21:29:05  ,dd553e53-1691-11df-97a5-7038c432aabf
63,2019-12-13 21:29:10  ,dd553e53-1691-11df-97a5-7038c432aabf
64,2019-12-13 21:29:13  ,dd553e53-1691-11df-97a5-7038c432aabf
65,2019-12-13 21:29:23  ,dd553e53-1691-11df-97a5-7038c432aabf
66,2019-12-13 21:29:29  ,dd555abf-1691-11df-97a5-7038c432aabf
